claim_id,manuscript_section,object_type,manuscript_table_or_figure,metric_or_statement,full_precision_value,displayed_value,interval_lower,interval_upper,denominator,dataset,model,policy,uncertainty_method,canonical_source_path,source_row_key,source_column,source_sha256,run_id,config_hash,scientific_input_hash,source_tree_hash,verification_status
T07A_BusinessTravelFrequency_precision_2.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0242105263157894,0.0242,0.0177252048669356,0.219047619047619,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1407;record=fairness_disparity_uncertainty;source_row=131,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_precision_3.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0739642361034551,0.0740,0.0267516546606737,0.1505091509550997,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1408;record=fairness_disparity_uncertainty;source_row=132,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_precision_4.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0973544973544973,0.0974,0.0317460317460317,0.2623150858704134,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1409;record=fairness_disparity_uncertainty;source_row=133,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_true_positive_rate_2.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.088235294117647,0.0882,0.0563295774647888,0.1764705882352941,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1410;record=fairness_disparity_uncertainty;source_row=134,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_true_positive_rate_3.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0455831661264598,0.0456,0.0114326460459395,0.1450983813219549,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1411;record=fairness_disparity_uncertainty;source_row=135,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_true_positive_rate_4.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.15235134084726,0.1524,0.0609833365164247,0.3063063063063063,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1412;record=fairness_disparity_uncertainty;source_row=136,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_accuracy_overall,Results,numerical_result,Table 7A,accuracy_subgroup_gap,0.0790625,0.0791,0.0501828951524691,0.2176135877869947,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1413;record=fairness_disparity_uncertainty;source_row=137,accuracy_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_false_positive_rate_2.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0398926964347525,0.0399,0.0210618875616908,0.1033635178209214,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1414;record=fairness_disparity_uncertainty;source_row=138,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_false_positive_rate_4.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.069660014781966,0.0697,0.0421030926900175,0.1785788868161069,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1416;record=fairness_disparity_uncertainty;source_row=140,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_mean_predicted_probability_2.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.1674339367701998,0.1674,0.0937111265618383,0.253142207122765,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1418;record=fairness_disparity_uncertainty;source_row=142,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_mean_predicted_probability_3.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.1241827600337404,0.1242,0.0743735715266992,0.214711571631374,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1419;record=fairness_disparity_uncertainty;source_row=143,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_mean_predicted_probability_4.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0544045178121254,0.0544,0.0320750554620362,0.1113239524773001,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1420;record=fairness_disparity_uncertainty;source_row=144,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_positive_prediction_rate_2.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.1797168767971688,0.1797,0.0959613564436849,0.2727642715277366,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1421;record=fairness_disparity_uncertainty;source_row=145,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_positive_prediction_rate_3.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.1685467816854678,0.1685,0.0887033137520557,0.3011527918192044,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1422;record=fairness_disparity_uncertainty;source_row=146,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_positive_prediction_rate_4.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0651094890510949,0.0651,0.0451355720748722,0.1670333880678708,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1423;record=fairness_disparity_uncertainty;source_row=147,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_precision_2.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0828442059366091,0.0828,0.0502332535885167,0.2923546971412948,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1424;record=fairness_disparity_uncertainty;source_row=148,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_precision_3.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0707070707070706,0.0707,0.0355012871679431,0.1993427598130844,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1425;record=fairness_disparity_uncertainty;source_row=149,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EducationBackground_true_positive_rate_3.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0857142857142856,0.0857,0.0594370215362577,0.2270283255347593,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1428;record=fairness_disparity_uncertainty;source_row=152,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_accuracy_overall,Results,numerical_result,Table 7A,accuracy_subgroup_gap,0.1192831703318446,0.1193,0.0564841498559077,0.2444107372678799,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1430;record=fairness_disparity_uncertainty;source_row=154,accuracy_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_false_positive_rate_2.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0489510489510489,0.0490,0.0358303758082551,0.0816326530612244,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1431;record=fairness_disparity_uncertainty;source_row=155,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_false_positive_rate_4.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0504358538816194,0.0504,0.038310895671266,0.1719005738585585,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1433;record=fairness_disparity_uncertainty;source_row=157,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_macro_f1_overall,Results,numerical_result,Table 7A,macro_f1_subgroup_gap,0.2179067238180538,0.2179,0.1323343459068269,0.3787434303295506,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1434;record=fairness_disparity_uncertainty;source_row=158,macro_f1_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_mean_predicted_probability_2.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.2036676844688023,0.2037,0.1459146221507177,0.3237917362891916,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1435;record=fairness_disparity_uncertainty;source_row=159,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_mean_predicted_probability_3.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.1421030920658502,0.1421,0.1000914019135693,0.2407819843066564,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1436;record=fairness_disparity_uncertainty;source_row=160,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_mean_predicted_probability_4.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.061564592402952,0.0616,0.0396603892422188,0.1304603376727742,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1437;record=fairness_disparity_uncertainty;source_row=161,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_positive_prediction_rate_2.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.2451806207247442,0.2452,0.1751254335358023,0.3773450595485952,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1438;record=fairness_disparity_uncertainty;source_row=162,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_positive_prediction_rate_3.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.2152750296794618,0.2153,0.1294056076571203,0.3609111617067662,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1439;record=fairness_disparity_uncertainty;source_row=163,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_EmpDepartment_positive_prediction_rate_4.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0612017556237142,0.0612,0.0455179967925621,0.164151135935016,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1440;record=fairness_disparity_uncertainty;source_row=164,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
